candidate_id,job_id,match_score,skill_match,exp_match,edu_match,loc_match,field_match
99,937,0.629,0.369,1.0,0.525,1.0,0.6
616,107,0.692,0.316,1.0,1.0,1.0,1.0
1448,341,0.691,0.447,1.0,1.0,0.4,1.0
1166,394,0.51,0.0,1.0,1.0,1.0,0.6
819,643,0.51,0.0,1.0,1.0,1.0,0.6
1169,823,0.585,0.418,1.0,0.467,0.4,0.6
1431,971,0.431,0.129,1.0,0.233,0.4,0.6
905,163,0.572,0.183,1.0,1.0,0.4,1.0
1102,785,0.713,0.481,1.0,0.467,1.0,1.0
1487,920,0.428,0.0,1.0,0.175,1.0,0.6
536,550,0.709,0.354,1.0,1.0,1.0,1.0
469,514,0.466,0.0,1.0,0.56,1.0,0.6
1347,345,0.539,0.387,0.5,1.0,0.4,1.0
653,700,0.762,0.471,1.0,1.0,1.0,1.0
1063,240,0.445,0.0,1.0,0.35,1.0,0.6
695,936,0.74,0.555,1.0,1.0,0.4,1.0
637,383,0.51,0.0,1.0,1.0,1.0,0.6
33,237,0.763,0.474,1.0,1.0,1.0,1.0
1165,231,0.651,0.447,1.0,1.0,0.4,0.6
334,269,0.787,0.526,1.0,1.0,1.0,1.0
175,4,0.758,0.463,1.0,1.0,1.0,1.0
456,121,0.433,0.0,1.0,0.233,1.0,0.6
304,534,0.51,0.0,1.0,1.0,1.0,0.6
1362,332,0.677,0.372,1.0,1.0,1.0,0.6
1137,331,0.481,0.258,0.5,1.0,0.4,1.0
749,956,0.688,0.545,1.0,0.525,0.4,1.0
790,851,0.641,0.527,1.0,0.14,0.4,1.0
1121,204,0.765,0.478,1.0,1.0,1.0,1.0
939,128,0.755,0.589,1.0,1.0,0.4,1.0
750,785,0.773,0.495,1.0,1.0,1.0,1.0
700,344,0.81,0.577,1.0,1.0,1.0,1.0
356,483,0.564,0.12,1.0,1.0,1.0,0.6
605,641,0.73,0.533,1.0,1.0,0.4,1.0
122,843,0.787,0.527,1.0,1.0,1.0,1.0
352,938,0.753,0.596,1.0,0.35,1.0,1.0
771,569,0.726,0.524,1.0,1.0,0.4,1.0
158,99,0.717,0.49,1.0,0.467,1.0,1.0
253,842,0.804,0.564,1.0,1.0,1.0,1.0
681,445,0.658,0.369,1.0,0.42,1.0,1.0
1430,630,0.841,0.792,1.0,0.35,1.0,1.0
420,248,0.602,0.527,0.5,1.0,0.4,1.0
1304,227,0.517,0.148,1.0,1.0,0.4,0.6
888,403,0.791,0.535,1.0,1.0,1.0,1.0
723,176,0.805,0.566,1.0,1.0,1.0,1.0
35,902,0.534,0.375,0.5,1.0,0.4,1.0
127,965,0.325,0.0,0.5,1.0,0.4,0.6
986,8,0.55,0.089,1.0,1.0,1.0,0.6
752,203,0.768,0.617,1.0,1.0,0.4,1.0
680,173,0.731,0.535,1.0,1.0,0.4,1.0
588,610,0.805,0.567,1.0,1.0,1.0,1.0
220,456,0.686,0.302,1.0,1.0,1.0,1.0
346,822,0.67,0.356,1.0,1.0,1.0,0.6
1245,288,0.72,0.51,1.0,1.0,0.4,1.0
176,315,0.51,0.0,1.0,1.0,1.0,0.6
620,453,0.497,0.105,1.0,1.0,0.4,0.6
30,258,0.462,0.0,1.0,0.525,1.0,0.6
1392,816,0.698,0.472,1.0,0.35,1.0,1.0
713,166,0.45,0.0,1.0,1.0,0.4,0.6
716,341,0.686,0.447,1.0,0.35,1.0,1.0
1185,584,0.735,0.544,1.0,1.0,0.4,1.0
945,608,0.385,0.0,1.0,0.35,0.4,0.6
899,450,0.599,0.387,0.5,1.0,1.0,1.0
847,211,0.45,0.0,1.0,1.0,0.4,0.6
177,123,0.51,0.0,1.0,1.0,1.0,0.6
292,862,0.67,0.4,1.0,1.0,0.4,1.0
1168,230,0.524,0.354,0.5,1.0,0.4,1.0
1352,132,0.691,0.447,1.0,1.0,0.4,1.0
117,331,0.45,0.0,1.0,1.0,0.4,0.6
776,210,0.501,0.408,0.5,0.525,0.4,1.0
1272,372,0.736,0.548,1.0,1.0,0.4,1.0
341,759,0.659,0.433,1.0,0.14,1.0,1.0
1171,162,0.815,0.589,1.0,1.0,1.0,1.0
11,918,0.373,0.0,1.0,0.233,0.4,0.6
38,966,0.65,0.5,1.0,0.35,0.4,1.0
1076,320,0.678,0.548,1.0,0.42,0.4,1.0
1308,353,0.669,0.516,1.0,0.467,0.4,1.0
106,531,0.679,0.419,1.0,1.0,0.4,1.0
605,228,0.817,0.727,1.0,1.0,0.4,1.0
730,973,0.743,0.527,1.0,0.56,1.0,1.0
548,286,0.621,0.462,1.0,0.233,0.4,1.0
1419,626,0.662,0.5,1.0,0.467,0.4,1.0
317,661,0.616,0.424,0.5,1.0,1.0,1.0
827,385,0.45,0.0,1.0,1.0,0.4,0.6
1090,360,0.824,0.609,1.0,1.0,1.0,1.0
865,826,0.65,0.474,1.0,0.467,0.4,1.0
1313,214,0.51,0.0,1.0,1.0,1.0,0.6
646,636,0.677,0.401,1.0,0.467,1.0,1.0
455,730,0.791,0.535,1.0,1.0,1.0,1.0
374,162,0.51,0.0,1.0,1.0,1.0,0.6
737,954,0.782,0.516,1.0,1.0,1.0,1.0
244,418,0.462,0.0,1.0,0.525,1.0,0.6
588,140,0.804,0.564,1.0,1.0,1.0,1.0
6,16,0.51,0.0,1.0,1.0,1.0,0.6
404,946,0.733,0.539,1.0,1.0,0.4,1.0
1287,130,0.775,0.632,1.0,1.0,0.4,1.0
755,136,0.636,0.516,1.0,0.14,0.4,1.0
537,161,0.685,0.539,1.0,0.525,0.4,1.0
749,726,0.705,0.477,1.0,1.0,0.4,1.0
628,391,0.675,0.277,1.0,1.0,1.0,1.0
637,658,0.45,0.0,1.0,1.0,0.4,0.6
46,74,0.664,0.492,1.0,0.525,0.4,1.0
156,185,0.711,0.359,1.0,1.0,1.0,1.0
1289,714,0.753,0.583,1.0,1.0,0.4,1.0
1328,677,0.792,0.671,1.0,1.0,0.4,1.0
455,818,0.502,0.0,1.0,0.525,1.0,1.0
357,241,0.602,0.5,0.5,0.525,1.0,1.0
570,303,0.674,0.408,1.0,1.0,0.4,1.0
411,662,0.348,0.0,0.5,0.233,1.0,1.0
133,686,0.701,0.612,1.0,0.35,0.4,1.0
263,388,0.594,0.598,0.5,1.0,0.4,0.6
87,535,0.626,0.447,1.0,0.35,0.4,1.0
1225,756,0.612,0.283,1.0,0.35,1.0,1.0
339,813,0.724,0.548,1.0,0.28,1.0,1.0
2,543,0.53,0.433,0.64,0.35,0.4,1.0
132,544,0.81,0.577,1.0,1.0,1.0,1.0
1393,177,0.733,0.539,1.0,1.0,0.4,1.0
1479,6,0.584,0.354,0.5,1.0,1.0,1.0
1065,109,0.34,0.0,0.533,0.467,1.0,0.6
740,418,0.45,0.0,1.0,1.0,0.4,0.6
1312,361,0.693,0.463,1.0,0.35,1.0,1.0
1453,213,0.51,0.0,1.0,1.0,1.0,0.6
1329,193,0.751,0.447,1.0,1.0,1.0,1.0
759,216,0.767,0.894,0.5,1.0,0.4,1.0
857,870,0.785,0.522,1.0,1.0,1.0,1.0
983,211,0.373,0.0,1.0,0.233,0.4,0.6
1252,950,0.779,0.642,1.0,1.0,0.4,1.0
62,377,0.51,0.0,1.0,1.0,1.0,0.6
410,886,0.655,0.378,1.0,0.35,1.0,1.0
1060,332,0.732,0.405,1.0,1.0,1.0,1.0
1078,430,0.599,0.309,0.64,1.0,1.0,1.0
1238,889,0.445,0.0,1.0,0.35,1.0,0.6
1276,550,0.462,0.0,1.0,0.525,1.0,0.6
515,716,0.735,0.544,1.0,1.0,0.4,1.0
128,9,0.498,0.213,1.0,0.525,0.4,0.6
272,672,0.45,0.0,1.0,1.0,0.4,0.6
697,967,0.385,0.0,0.5,1.0,1.0,0.6
845,6,0.372,0.0,0.5,0.467,1.0,1.0
324,212,0.317,0.0,0.533,0.233,1.0,0.6
1195,92,0.625,0.577,0.5,1.0,0.4,1.0
459,902,0.385,0.0,1.0,0.35,0.4,0.6
1477,962,0.51,0.0,1.0,1.0,1.0,0.6
106,777,0.841,0.647,1.0,1.0,1.0,1.0
610,339,0.782,0.516,1.0,1.0,1.0,1.0
963,297,0.713,0.496,1.0,1.0,0.4,1.0
456,479,0.758,0.632,1.0,0.233,1.0,1.0
1067,217,0.554,0.141,1.0,1.0,0.4,1.0
449,215,0.646,0.447,1.0,0.35,1.0,0.6
482,528,0.635,0.429,1.0,0.525,0.4,1.0
905,729,0.589,0.365,1.0,0.35,0.4,1.0
186,551,0.743,0.429,1.0,1.0,1.0,1.0
579,876,0.692,0.594,1.0,0.35,0.4,1.0
1304,910,0.623,0.392,1.0,0.56,0.4,1.0
409,580,0.642,0.467,1.0,0.42,0.4,1.0
185,796,0.762,0.471,1.0,1.0,1.0,1.0
876,888,0.616,0.408,1.0,0.42,0.4,1.0
1475,397,0.606,0.347,1.0,1.0,0.4,0.6
1199,314,0.668,0.5,1.0,0.525,0.4,1.0
995,388,0.601,0.524,0.5,1.0,0.4,1.0
1026,848,0.735,0.544,1.0,1.0,0.4,1.0
1413,592,0.691,0.474,1.0,0.28,1.0,1.0
290,963,0.795,0.546,1.0,1.0,1.0,1.0
579,429,0.772,0.77,1.0,0.35,0.4,1.0
243,554,0.373,0.0,1.0,0.233,0.4,0.6
1311,515,0.597,0.516,0.5,1.0,0.4,1.0
1446,664,0.75,0.562,1.0,0.467,1.0,1.0
237,495,0.674,0.408,1.0,1.0,0.4,1.0
1176,882,0.706,0.606,0.533,1.0,1.0,1.0
479,618,0.702,0.456,1.0,0.467,1.0,1.0
1243,663,0.433,0.0,1.0,0.233,1.0,0.6
667,582,0.49,0.0,1.0,1.0,0.4,1.0
564,377,0.811,0.58,1.0,1.0,1.0,1.0
702,948,0.73,0.4,1.0,1.0,1.0,1.0
1313,805,0.719,0.375,1.0,1.0,1.0,1.0
271,576,0.385,0.0,1.0,0.35,0.4,0.6
475,962,0.481,0.07,1.0,1.0,0.4,0.6
382,242,0.45,0.0,1.0,1.0,0.4,0.6
19,371,0.673,0.378,1.0,0.525,1.0,1.0
1093,768,0.573,0.5,0.5,0.233,1.0,1.0
237,151,0.674,0.408,1.0,1.0,0.4,1.0
515,726,0.775,0.632,1.0,1.0,0.4,1.0
759,666,0.671,0.507,1.0,0.525,0.4,1.0
469,150,0.726,0.39,1.0,1.0,1.0,1.0
101,305,0.65,0.63,0.5,0.42,1.0,1.0
412,369,0.657,0.516,1.0,0.35,0.4,1.0
628,747,0.815,0.588,1.0,1.0,1.0,1.0
756,938,0.803,0.696,1.0,1.0,0.4,1.0
148,49,0.691,0.447,1.0,1.0,0.4,1.0
774,760,0.397,0.0,1.0,0.467,0.4,0.6
399,799,0.281,0.0,0.5,0.56,0.4,0.6
730,659,0.711,0.447,1.0,1.0,1.0,0.6
468,59,0.72,0.512,1.0,1.0,0.4,1.0
1203,390,0.45,0.0,1.0,1.0,0.4,0.6
235,522,0.556,0.316,1.0,0.233,0.4,1.0
311,325,0.433,0.0,1.0,0.233,1.0,0.6
742,818,0.668,0.5,1.0,0.525,0.4,1.0
810,942,0.385,0.0,1.0,0.35,0.4,0.6
289,708,0.66,0.548,1.0,0.233,0.4,1.0
185,573,0.79,0.533,1.0,1.0,1.0,1.0
723,832,0.462,0.0,1.0,0.525,1.0,0.6
376,407,0.731,0.68,1.0,0.35,0.4,1.0
36,617,0.682,0.516,1.0,1.0,0.4,0.6
912,346,0.777,0.504,1.0,1.0,1.0,1.0
1158,534,0.723,0.504,1.0,0.467,1.0,1.0
957,95,0.772,0.492,1.0,1.0,1.0,1.0
83,348,0.66,0.378,1.0,1.0,0.4,1.0
835,937,0.385,0.0,1.0,0.35,0.4,0.6
1154,987,0.634,0.408,1.0,1.0,0.4,0.6
1031,495,0.445,0.0,1.0,0.35,1.0,0.6
1260,163,0.601,0.372,0.533,1.0,1.0,1.0
1048,553,0.71,0.548,1.0,0.14,1.0,1.0
123,834,0.51,0.0,1.0,1.0,1.0,0.6
34,983,0.68,0.289,1.0,1.0,1.0,1.0
1193,525,0.745,0.567,1.0,1.0,0.4,1.0
1163,306,0.51,0.0,1.0,1.0,1.0,0.6
156,255,0.693,0.436,1.0,0.467,1.0,1.0
495,315,0.745,0.567,1.0,1.0,0.4,1.0
329,928,0.644,0.527,0.667,1.0,0.4,1.0
1080,369,0.701,0.614,0.5,1.0,1.0,1.0
377,747,0.82,0.6,1.0,1.0,1.0,1.0
249,357,0.393,0.0,0.533,1.0,1.0,0.6
602,654,0.941,0.868,1.0,1.0,1.0,1.0
1014,330,0.782,0.516,1.0,1.0,1.0,1.0
132,76,0.838,0.639,1.0,1.0,1.0,1.0
32,586,0.51,0.0,1.0,1.0,1.0,0.6
1336,420,0.711,0.359,1.0,1.0,1.0,1.0
284,612,0.51,0.0,1.0,1.0,1.0,0.6
1418,75,0.761,0.707,1.0,0.525,0.4,1.0
707,189,0.785,0.655,1.0,1.0,0.4,1.0
308,906,0.736,0.548,1.0,1.0,0.4,1.0
1207,147,0.681,0.57,0.5,1.0,1.0,1.0
775,439,0.787,0.527,1.0,1.0,1.0,1.0
1172,957,0.559,0.495,0.6,0.467,0.4,1.0
653,5,0.777,0.504,1.0,1.0,1.0,1.0
1208,190,0.747,0.572,1.0,1.0,0.4,1.0
458,381,0.511,0.101,1.0,0.56,1.0,0.6
1380,512,0.66,0.655,0.5,1.0,0.4,1.0
592,970,0.45,0.0,1.0,1.0,0.4,0.6
1307,144,0.725,0.667,0.5,1.0,1.0,1.0
725,904,0.826,0.612,1.0,1.0,1.0,1.0
13,372,0.51,0.0,1.0,1.0,1.0,0.6
1005,238,0.462,0.0,1.0,0.525,1.0,0.6
407,352,0.651,0.408,1.0,0.175,1.0,1.0
242,36,0.552,0.226,1.0,1.0,0.4,0.6
236,821,0.688,0.478,1.0,0.233,1.0,1.0
1001,346,0.501,0.114,1.0,1.0,0.4,0.6
238,286,0.63,0.481,1.0,0.233,0.4,1.0
504,919,0.698,0.463,1.0,1.0,0.4,1.0
481,764,0.801,0.692,1.0,1.0,0.4,1.0
1352,559,0.495,0.408,0.5,0.467,0.4,1.0
301,254,0.481,0.069,1.0,1.0,0.4,0.6
149,130,0.557,0.408,0.533,1.0,0.4,1.0
1059,368,0.458,0.112,1.0,0.175,0.4,1.0
1103,517,0.882,0.737,1.0,1.0,1.0,1.0
1254,557,0.647,0.333,1.0,0.467,1.0,1.0
1051,198,0.742,0.559,1.0,1.0,0.4,1.0
392,984,0.766,0.598,1.0,0.467,1.0,1.0
869,2,0.462,0.0,1.0,0.525,1.0,0.6
145,340,0.745,0.433,1.0,1.0,1.0,1.0
549,739,0.691,0.447,1.0,1.0,0.4,1.0
1201,814,0.734,0.408,1.0,1.0,1.0,1.0
1041,963,0.845,0.655,1.0,1.0,1.0,1.0
246,845,0.45,0.0,1.0,1.0,0.4,0.6
291,863,0.677,0.452,1.0,0.233,1.0,1.0
1397,566,0.691,0.447,1.0,1.0,0.4,1.0
488,921,0.629,0.309,1.0,1.0,0.4,1.0
1430,4,0.652,0.396,1.0,0.233,1.0,1.0
435,75,0.608,0.645,0.5,0.525,0.4,1.0
1303,911,0.51,0.0,1.0,1.0,1.0,0.6
1461,121,0.51,0.0,1.0,1.0,1.0,0.6
274,326,0.722,0.514,1.0,1.0,0.4,1.0
770,225,0.424,0.0,1.0,0.14,1.0,0.6
688,783,0.78,0.512,1.0,1.0,1.0,1.0
47,863,0.431,0.129,1.0,0.233,0.4,0.6
328,907,0.392,0.0,1.0,0.42,0.4,0.6
1423,389,0.515,0.447,0.6,0.233,0.4,1.0
1485,319,0.674,0.408,1.0,1.0,0.4,1.0
156,468,0.751,0.564,1.0,0.467,1.0,1.0
1414,464,0.626,0.408,1.0,0.525,0.4,1.0
863,585,0.723,0.385,1.0,1.0,1.0,1.0
1468,7,0.616,0.463,1.0,0.175,0.4,1.0
163,451,0.385,0.0,1.0,0.35,0.4,0.6
896,282,0.51,0.0,1.0,1.0,1.0,0.6
136,985,0.702,0.338,1.0,1.0,1.0,1.0
616,472,0.76,0.6,1.0,1.0,0.4,1.0
192,711,0.402,0.0,1.0,0.525,0.4,0.6
1399,872,0.45,0.0,1.0,1.0,0.4,0.6
837,953,0.51,0.0,1.0,1.0,1.0,0.6
1179,197,0.763,0.474,1.0,1.0,1.0,1.0
1018,957,0.45,0.0,1.0,1.0,0.4,0.6
147,567,0.495,0.101,1.0,1.0,0.4,0.6
1390,534,0.667,0.378,1.0,0.467,1.0,1.0
783,457,0.65,0.5,0.5,1.0,1.0,1.0
586,275,0.703,0.474,1.0,1.0,0.4,1.0
1397,428,0.811,0.678,1.0,0.56,1.0,1.0
898,952,0.45,0.0,1.0,1.0,0.4,0.6
1444,361,0.63,0.456,1.0,0.35,0.4,1.0
448,772,0.853,0.674,1.0,1.0,1.0,1.0
922,303,0.674,0.408,1.0,1.0,0.4,1.0
701,34,0.642,0.481,0.5,1.0,1.0,1.0
197,962,0.731,0.535,1.0,1.0,0.4,1.0
658,802,0.733,0.668,1.0,0.42,0.4,1.0
366,786,0.51,0.0,1.0,1.0,1.0,0.6
91,387,0.76,0.6,1.0,1.0,0.4,1.0
445,947,0.732,0.405,1.0,1.0,1.0,1.0
800,180,0.45,0.0,1.0,1.0,0.4,0.6
646,229,0.667,0.378,1.0,0.467,1.0,1.0
662,1,0.397,0.0,1.0,0.467,0.4,0.6
1363,792,0.651,0.359,1.0,1.0,0.4,1.0
320,15,0.79,0.533,1.0,1.0,1.0,1.0
385,966,0.589,0.365,1.0,0.35,0.4,1.0
1132,915,0.78,0.645,1.0,1.0,0.4,1.0
958,929,0.867,0.809,1.0,0.525,1.0,1.0
1308,226,0.57,0.581,0.533,0.35,0.4,1.0
13,575,0.844,0.772,1.0,0.467,1.0,1.0
512,77,0.527,0.478,0.5,0.467,0.4,1.0
215,784,0.764,0.609,1.0,1.0,0.4,1.0
1175,695,0.75,0.445,1.0,1.0,1.0,1.0
730,609,0.763,0.474,1.0,1.0,1.0,1.0
674,797,0.493,0.333,0.5,0.175,1.0,1.0
441,404,0.714,0.365,1.0,1.0,1.0,1.0
59,516,0.696,0.603,1.0,0.35,0.4,1.0
1159,675,0.722,0.514,1.0,1.0,0.4,1.0
1444,339,0.385,0.0,1.0,0.35,0.4,0.6
184,969,0.333,0.0,0.533,1.0,0.4,0.6
669,836,0.692,0.316,1.0,1.0,1.0,1.0
1009,896,0.352,0.0,0.6,0.42,1.0,0.6
1390,503,0.438,0.0,1.0,0.28,1.0,0.6
1020,253,0.597,0.25,1.0,0.35,1.0,1.0
1120,540,0.79,0.667,1.0,1.0,0.4,1.0
995,527,0.748,0.573,1.0,1.0,0.4,1.0
735,921,0.55,0.0,1.0,1.0,1.0,1.0
632,744,0.666,0.258,1.0,1.0,1.0,1.0
732,488,0.602,0.338,1.0,1.0,0.4,0.6
1495,748,0.45,0.0,1.0,1.0,0.4,0.6
939,793,0.683,0.535,1.0,0.525,0.4,1.0
1163,241,0.553,0.094,1.0,1.0,1.0,0.6
1321,24,0.63,0.471,1.0,0.28,0.4,1.0
1328,954,0.45,0.0,1.0,1.0,0.4,0.6
930,144,0.325,0.0,0.5,1.0,0.4,0.6
276,966,0.649,0.354,1.0,1.0,0.4,1.0
103,297,0.445,0.0,1.0,0.35,1.0,0.6
1248,273,0.722,0.527,1.0,0.35,1.0,1.0
1344,629,0.45,0.0,1.0,1.0,0.4,0.6
1398,390,0.732,0.405,1.0,1.0,1.0,1.0
545,298,0.778,0.639,1.0,1.0,0.4,1.0
1133,550,0.603,0.302,1.0,0.175,1.0,1.0
485,750,0.481,0.086,1.0,0.525,0.4,1.0
71,45,0.67,0.583,1.0,0.175,0.4,1.0
389,693,0.62,0.377,1.0,1.0,0.4,0.6
841,101,0.681,0.436,1.0,0.35,1.0,1.0
1015,499,0.716,0.503,1.0,1.0,0.4,1.0
601,71,0.325,0.0,0.5,1.0,0.4,0.6
1337,475,0.765,0.477,1.0,1.0,1.0,1.0
397,958,0.579,0.512,0.5,0.233,1.0,1.0
1500,821,0.778,0.507,1.0,1.0,1.0,1.0
596,460,0.709,0.592,1.0,0.525,0.4,1.0
1268,902,0.511,0.424,0.5,0.35,1.0,0.6
481,710,0.795,0.678,1.0,1.0,0.4,1.0
1273,683,0.61,0.546,0.5,1.0,0.4,1.0
454,665,0.727,0.577,1.0,0.175,1.0,1.0
327,303,0.767,0.481,1.0,1.0,1.0,1.0
574,305,0.824,0.77,1.0,0.28,1.0,1.0
959,531,0.69,0.429,1.0,0.467,1.0,1.0
1042,505,0.674,0.419,1.0,0.35,1.0,1.0
315,771,0.696,0.324,1.0,1.0,1.0,1.0
884,56,0.722,0.516,1.0,1.0,0.4,1.0
576,814,0.606,0.258,1.0,1.0,0.4,1.0
742,902,0.325,0.0,0.5,1.0,0.4,0.6
428,500,0.51,0.0,1.0,1.0,1.0,0.6
148,943,0.796,0.548,1.0,1.0,1.0,1.0
824,154,0.76,0.586,1.0,0.467,1.0,1.0
1357,184,0.71,0.5,1.0,0.35,1.0,1.0
1405,487,0.424,0.086,0.5,1.0,1.0,0.6
177,337,0.803,0.562,1.0,1.0,1.0,1.0
296,783,0.813,0.585,1.0,1.0,1.0,1.0
1127,590,0.535,0.378,0.5,1.0,0.4,1.0
772,658,0.722,0.516,1.0,1.0,0.4,1.0
1230,69,0.51,0.0,1.0,1.0,1.0,0.6
1174,730,0.51,0.0,1.0,1.0,1.0,0.6
299,35,0.677,0.401,1.0,0.467,1.0,1.0
1243,713,0.688,0.477,1.0,0.233,1.0,1.0
910,986,0.433,0.0,1.0,0.233,1.0,0.6
36,253,0.572,0.289,1.0,0.525,0.4,1.0
162,202,0.586,0.169,1.0,1.0,1.0,0.6
192,811,0.45,0.0,1.0,1.0,0.4,0.6
760,235,0.634,0.408,1.0,1.0,0.4,0.6
620,247,0.51,0.0,1.0,1.0,1.0,0.6
1417,357,0.672,0.405,1.0,1.0,0.4,1.0
425,883,0.452,0.0,1.0,0.42,1.0,0.6
678,797,0.504,0.309,0.5,1.0,0.4,1.0
313,2,0.609,0.408,0.5,1.0,1.0,1.0
71,843,0.46,0.192,1.0,0.233,0.4,0.6
480,340,0.45,0.0,1.0,1.0,0.4,0.6
829,148,0.433,0.0,1.0,0.233,1.0,0.6
1101,641,0.497,0.0,1.0,0.467,1.0,1.0
1033,926,0.392,0.0,1.0,0.42,0.4,0.6
907,538,0.799,0.553,1.0,1.0,1.0,1.0
460,997,0.82,0.744,1.0,0.35,1.0,1.0
3,289,0.691,0.459,1.0,0.35,1.0,1.0
1236,57,0.676,0.385,1.0,0.525,1.0,1.0
1069,21,0.745,0.433,1.0,1.0,1.0,1.0
1094,115,0.778,0.507,1.0,1.0,1.0,1.0
598,443,0.445,0.0,1.0,0.35,1.0,0.6
202,983,0.649,0.354,1.0,1.0,0.4,1.0
624,668,0.647,0.333,1.0,0.467,1.0,1.0
1246,691,0.714,0.365,1.0,1.0,1.0,1.0
1483,131,0.765,0.612,1.0,1.0,0.4,1.0
1135,687,0.795,0.545,1.0,1.0,1.0,1.0
1023,41,0.662,0.471,1.0,1.0,0.4,0.6
518,929,0.846,0.658,1.0,1.0,1.0,1.0
371,732,0.557,0.5,0.6,0.42,0.4,1.0
1088,518,0.402,0.0,1.0,0.525,0.4,0.6
1026,541,0.677,0.522,1.0,0.525,0.4,1.0
36,556,0.624,0.387,1.0,1.0,0.4,0.6
1168,583,0.45,0.0,1.0,1.0,0.4,0.6
38,648,0.578,0.365,1.0,0.233,0.4,1.0
1078,346,0.36,0.0,0.64,1.0,0.4,0.6
559,877,0.707,0.539,1.0,0.14,1.0,1.0
315,80,0.868,0.707,1.0,1.0,1.0,1.0
862,80,0.637,0.535,1.0,0.467,0.4,0.6
580,291,0.801,0.69,1.0,1.0,0.4,1.0
1445,708,0.51,0.0,1.0,1.0,1.0,0.6
306,419,0.357,0.0,0.6,0.467,1.0,0.6
525,936,0.65,0.5,1.0,0.35,0.4,1.0
1467,515,0.51,0.0,1.0,1.0,1.0,0.6
1314,209,0.641,0.309,1.0,0.525,1.0,1.0
781,259,0.445,0.0,1.0,0.35,1.0,0.6
1442,137,0.45,0.0,1.0,1.0,0.4,0.6
1053,53,0.53,0.089,1.0,1.0,0.4,1.0
247,384,0.688,0.559,1.0,0.467,0.4,1.0
231,582,0.78,0.645,1.0,1.0,0.4,1.0
73,208,0.668,0.54,0.5,1.0,1.0,1.0
1035,520,0.332,0.0,0.5,0.467,1.0,0.6
1250,729,0.313,0.0,0.64,0.525,0.4,0.6
434,711,0.677,0.522,1.0,0.525,0.4,1.0
1465,397,0.662,0.338,1.0,1.0,1.0,0.6
129,400,0.706,0.516,1.0,0.233,1.0,1.0
694,639,0.428,0.0,1.0,0.175,1.0,0.6
1352,329,0.698,0.447,1.0,0.467,1.0,1.0
709,171,0.738,0.577,1.0,0.28,1.0,1.0
477,562,0.706,0.585,0.571,1.0,1.0,1.0
547,976,0.81,0.684,1.0,0.525,1.0,1.0
214,101,0.697,0.566,1.0,0.525,0.4,1.0
650,366,0.73,0.533,1.0,1.0,0.4,1.0
1176,56,0.841,0.647,1.0,1.0,1.0,1.0
314,562,0.838,0.641,1.0,1.0,1.0,1.0
1224,598,0.657,0.372,1.0,1.0,0.4,1.0
1236,488,0.599,0.387,0.5,1.0,1.0,1.0
1370,212,0.535,0.378,0.5,1.0,0.4,1.0
160,631,0.746,0.436,1.0,1.0,1.0,1.0
31,423,0.752,0.553,1.0,0.525,1.0,1.0
1461,834,0.51,0.0,1.0,1.0,1.0,0.6
467,188,0.656,0.369,1.0,1.0,0.4,1.0
1359,498,0.764,0.609,1.0,1.0,0.4,1.0
1396,946,0.526,0.169,1.0,1.0,0.4,0.6
604,694,0.715,0.5,1.0,1.0,0.4,1.0
573,909,0.653,0.507,0.5,1.0,1.0,1.0
52,537,0.298,0.0,0.622,0.42,0.4,0.6
276,694,0.649,0.354,1.0,1.0,0.4,1.0
228,248,0.703,0.6,0.533,1.0,1.0,1.0
604,65,0.64,0.333,1.0,1.0,0.4,1.0
899,702,0.599,0.387,0.5,1.0,1.0,1.0
389,252,0.762,0.606,1.0,1.0,0.4,1.0
1186,266,0.462,0.0,1.0,0.525,1.0,0.6
657,565,0.385,0.0,0.5,1.0,1.0,0.6
769,442,0.921,0.825,1.0,1.0,1.0,1.0
853,171,0.836,0.866,1.0,0.56,0.4,1.0
746,436,0.828,0.619,1.0,1.0,1.0,1.0
1184,969,0.45,0.0,1.0,1.0,0.4,0.6
627,190,0.397,0.0,1.0,0.467,0.4,0.6
387,566,0.56,0.405,0.5,0.525,1.0,1.0
1181,268,0.81,0.577,1.0,1.0,1.0,1.0
1188,912,0.624,0.436,1.0,0.175,1.0,0.6
611,913,0.74,0.556,1.0,1.0,0.4,1.0
122,126,0.555,0.1,1.0,1.0,1.0,0.6
1411,172,0.67,0.401,1.0,1.0,0.4,1.0
1423,174,0.656,0.539,1.0,0.233,0.4,1.0
963,970,0.535,0.496,0.5,0.467,0.4,1.0
381,886,0.66,0.378,1.0,1.0,0.4,1.0
586,399,0.45,0.0,1.0,1.0,0.4,0.6
267,422,0.674,0.408,1.0,1.0,0.4,1.0
443,92,0.595,0.378,0.5,1.0,1.0,1.0
966,237,0.45,0.0,1.0,1.0,0.4,0.6
1344,342,0.699,0.583,1.0,0.467,0.4,1.0
761,721,0.597,0.381,0.5,1.0,1.0,1.0
427,195,0.45,0.0,1.0,1.0,0.4,0.6
1412,139,0.649,0.338,1.0,0.467,1.0,1.0
414,125,0.629,0.612,0.5,0.28,1.0,1.0
857,725,0.868,0.707,1.0,1.0,1.0,1.0
1059,154,0.688,0.478,1.0,0.233,1.0,1.0
665,217,0.751,0.447,1.0,1.0,1.0,1.0
1222,291,0.721,0.657,0.5,1.0,1.0,1.0
